"date","EBP","Treasury_1Y","Treasury_2Y","Treasury_3Y","Treasury_5Y","Treasury_10Y","GDP","CPI","INDPRO","GDP_Deflator","Consumption","Disposable_Income","Private_Savings","Government_Spending","Government_Transfers","Tax_Revenues","Fiscal_Deficit","Unemployment_Rate","Nonfarm_Payrolls","Hours_Worked"
2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13719.1,NA,NA,852.8,NA,NA,NA,NA,NA
2015-01-01,-0.15379220518738,0.225409836065574,0.604590163934426,0.969672131147541,1.4572131147541,1.96885245901639,18666.621,235.355,102.338466666667,96.769,12516.902,13797.7,3907.373,3277.17,859.4,2017.75,NA,5.53333333333333,140772.666666667,NA
2015-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13848,NA,NA,861.3,NA,NA,NA,NA,NA
2015-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13811.3,NA,NA,864.8,NA,NA,NA,NA,NA
2015-04-01,0.06967727136654,0.2503125,0.61265625,0.96890625,1.52515625,2.164375,18782.243,236.96,100.9316,97.325,12603.053,13842,3872.731,3309.301,866.2,2045.283,NA,5.43333333333333,141481,NA
2015-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13865.6,NA,NA,870.5,NA,NA,NA,NA,NA
2015-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13874.1,NA,NA,868.8,NA,NA,NA,NA,NA
2015-07-01,0.384226946267362,0.3478125,0.6925,1.02328125,1.55578125,2.223125,18857.418,237.855,101.004733333333,97.583,12691.79,13905.7,3834.644,3326.769,872.3,2026.616,NA,5.1,142130.333333333,NA
2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13935.8,NA,NA,874.7,NA,NA,NA,NA,NA
2015-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13972.2,NA,NA,874.8,NA,NA,NA,NA,NA
2015-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-441960,NA,NA,NA
2015-10-01,0.539743247948038,0.467258064516129,0.838225806451613,1.13725806451613,1.5841935483871,2.19048387096774,18892.206,237.837,99.613,97.581,12743.411,13996.9,3732.215,3341.055,877.3,2013.189,NA,5.03333333333333,142821.333333333,NA
2015-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13993.4,NA,NA,880.2,NA,NA,NA,NA,NA
2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14060.2,NA,NA,891.2,NA,NA,NA,NA,NA
2016-01-01,0.820163794548848,0.580983606557377,0.836229508196721,1.02344262295082,1.36983606557377,1.91426229508197,19001.69,237.689333333333,98.9716,97.496,12839.618,14121.1,3888.15,3371.646,883.7,2001.701,NA,4.9,143426,NA
2016-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14135.3,NA,NA,887.3,NA,NA,NA,NA,NA
2016-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14135.4,NA,NA,887.2,NA,NA,NA,NA,NA
2016-04-01,0.187431529549656,0.56625,0.77125,0.91609375,1.24046875,1.75015625,19062.709,239.590333333333,98.6479333333333,98.159,12903.306,14106.2,3799.127,3369.042,893,2011.666,NA,4.93333333333333,143967,NA
2016-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14095.5,NA,NA,893.7,NA,NA,NA,NA,NA
2016-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14104.9,NA,NA,892.9,NA,NA,NA,NA,NA
2016-07-01,-0.0231607270056323,0.559375,0.728125,0.8496875,1.12859375,1.564375,19197.938,240.607333333333,98.8649666666667,98.41,12993.064,14160.1,3809.284,3383.696,897,2036.51,NA,4.9,144716,NA
2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14176.7,NA,NA,899.9,NA,NA,NA,NA,NA
2016-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14209.1,NA,NA,901.3,NA,NA,NA,NA,NA
2016-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-584650,NA,NA,NA
2016-10-01,-0.351665209053461,0.755737704918033,1.00950819672131,1.23868852459016,1.61475409836066,2.13868852459016,19304.352,242.134666666667,98.7105333333333,98.886,13060.061,14235.4,3905.991,3389.649,910.6,2034.647,NA,4.76666666666667,145218.666666667,NA
2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14273.6,NA,NA,904.5,NA,NA,NA,NA,NA
2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14313.7,NA,NA,906.6,NA,NA,NA,NA,NA
2017-01-01,-0.180487009513022,0.89258064516129,1.24435483870968,1.51645161290323,1.94790322580645,2.44661290322581,19398.343,243.838666666667,98.7131333333333,99.39,13160.475,14373.7,4030.545,3380.244,913.3,1943.31,NA,4.56666666666667,145814.666666667,NA
2017-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14416.8,NA,NA,915,NA,NA,NA,NA,NA
2017-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14476.3,NA,NA,920.7,NA,NA,NA,NA,NA
2017-04-01,-0.132674814133654,1.12571428571429,1.29761904761905,1.47206349206349,1.81111111111111,2.26095238095238,19506.949,244.12,100.1701,99.65,13225.743,14509.3,4086.4,3389.811,918.9,1982.371,NA,4.36666666666667,146379.333333333,NA
2017-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14610.7,NA,NA,921.7,NA,NA,NA,NA,NA
2017-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14618.7,NA,NA,925.4,NA,NA,NA,NA,NA
2017-07-01,-0.158327674797512,1.24349206349206,1.36269841269841,1.51015873015873,1.81349206349206,2.24142857142857,19660.766,245.287,99.8649,100.162,13315.382,14660.2,4160.932,3394.009,927.4,2021.546,NA,4.33333333333333,146899.666666667,NA
2017-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14678.3,NA,NA,929,NA,NA,NA,NA,NA
2017-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14706,NA,NA,931.5,NA,NA,NA,NA,NA
2017-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-665450,NA,NA,NA
2017-10-01,-0.177699950033216,1.55032258064516,1.69435483870968,1.81290322580645,2.0691935483871,2.37145161290323,19882.352,247.238333333333,101.251833333333,100.778,13460.902,14748.6,4181.904,3424.498,939.3,2051.989,NA,4.16666666666667,147348,NA
2017-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14771.1,NA,NA,934.1,NA,NA,NA,NA,NA
2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14797.9,NA,NA,936.6,NA,NA,NA,NA,NA
2018-01-01,-0.248537146401526,1.94245901639344,2.16049180327869,2.30672131147541,2.53491803278689,2.75852459016393,20044.077,249.321666666667,101.792566666667,101.419,13558.373,14886.6,4328.095,3431.709,959.3,1987.756,NA,4.03333333333333,147998,NA
2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14921.1,NA,NA,958.1,NA,NA,NA,NA,NA
2018-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14974.8,NA,NA,964.5,NA,NA,NA,NA,NA
2018-04-01,-0.150838747541128,2.2521875,2.47703125,2.6090625,2.765625,2.920625,20150.476,250.679,102.977766666667,102.136,13630.967,15007.2,4444.16,3456.309,965.1,2017.635,NA,3.93333333333333,148707.333333333,NA
2018-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15057.8,NA,NA,968.6,NA,NA,NA,NA,NA
2018-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15119.3,NA,NA,971.3,NA,NA,NA,NA,NA
2018-07-01,-0.132963317724295,2.46015873015873,2.66587301587302,2.74349206349206,2.80904761904762,2.92380952380952,20276.154,251.686333333333,103.832566666667,102.577,13693.79,15184.7,4519.993,3483.628,975.3,2039.255,NA,3.76666666666667,149218.333333333,NA
2018-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15238.6,NA,NA,978.4,NA,NA,NA,NA,NA
2018-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15237.5,NA,NA,976.8,NA,NA,NA,NA,NA
2018-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-779074,NA,NA,NA
2018-10-01,0.166472292788303,2.66819672131148,2.8027868852459,2.84426229508197,2.88360655737705,3.04114754098361,20304.874,252.711,104.0491,103.019,13736.572,15274.1,4634.83,3488.352,986.3,2069.109,NA,3.83333333333333,149651,NA
2018-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15315.2,NA,NA,981.4,NA,NA,NA,NA,NA
2018-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15506.5,NA,NA,983.9,NA,NA,NA,NA,NA
2019-01-01,0.0515113591078239,2.53967213114754,2.48508196721311,2.45540983606557,2.46491803278689,2.65295081967213,20431.641,253.385666666667,103.0383,103.328,13758.331,15536.3,4896.281,3536.6,1016.6,2079.842,NA,3.86666666666667,150140.666666667,NA
2019-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15560.4,NA,NA,1018.5,NA,NA,NA,NA,NA
2019-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15566.5,NA,NA,1022.5,NA,NA,NA,NA,NA
2019-04-01,0.00796928862499461,2.25888888888889,2.12793650793651,2.08825396825397,2.12111111111111,2.33888888888889,20602.275,255.247333333333,102.367833333333,103.862,13875.705,15534.2,4782.749,3584.587,1023.7,2088.037,NA,3.63333333333333,150682.333333333,NA
2019-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15532.4,NA,NA,1026.5,NA,NA,NA,NA,NA
2019-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15562.1,NA,NA,1029.9,NA,NA,NA,NA,NA
2019-07-01,-0.135028107247417,1.845,1.6859375,1.63265625,1.62859375,1.79796875,20843.322,256.089333333333,102.2905,104.192,14033.222,15581.4,4796.283,3625.512,1031.8,2110.233,NA,3.6,151157,NA
2019-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15664.3,NA,NA,1034.2,NA,NA,NA,NA,NA
2019-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697.5,NA,NA,1037.3,NA,NA,NA,NA,NA
2019-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-983588,NA,NA,NA
2019-10-01,-0.220930836912465,1.5758064516129,1.59112903225806,1.58967741935484,1.61338709677419,1.79193548387097,20985.448,257.888,101.688533333333,104.516,14125.274,15718.1,4785.299,3654.831,1045.5,2173.772,NA,3.6,151640.333333333,NA
